시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 서대문구 홍제동,104-32,104,32,로얄빌라트,76.35,32.27,202007,3,50000,-1,1997,통일로32길 41
서울특별시 서대문구 홍제동,291-3,291,3,만민하늘애(291-3),59.91,36.76,202007,5,29500,3,2014,간호대로3길 8
서울특별시 서대문구 홍제동,312-27,312,27,베스트빌,47.89,29.76,202007,23,32500,2,2015,통일로39길 59-16
서울특별시 서대문구 홍제동,312-27,312,27,베스트빌,29.91,18.59,202007,25,26000,5,2015,통일로39길 59-16
서울특별시 서대문구 홍제동,267-30,267,30,삼성캐슬(267-30),29.77,17.93,202007,16,23500,5,2018,세무서10길 16
서울특별시 서대문구 홍제동,312-28,312,28,삼화빌라,48.42,29.02,202007,8,15000,-1,1990,통일로39길 75
서울특별시 서대문구 홍제동,312-49,312,49,삼환하이츠맨션,25.53,13.86,202007,6,13000,4,1993,통일로39다길 44
서울특별시 서대문구 홍제동,318-7,318,7,서천빌라,45.96,28.35,202007,6,15000,-1,1995,통일로37다길 17
서울특별시 서대문구 홍제동,308-245,308,245,석산빌라A동,45.28,26.34,202007,25,18000,1,1991,통일로39길 90
서울특별시 서대문구 홍제동,192-17,192,17,신흥빌라,35.01,18.79,202007,1,19500,4,1996,통일로36길 27
서울특별시 서대문구 홍제동,361-17,361,17,유림아트빌라,43.62,27.91,202007,9,10000,4,1997,홍제내2가길 43
서울특별시 서대문구 홍제동,274-117,274,117,이수빌라,53.73,29.07,202007,8,24500,3,2013,문화촌길 38
서울특별시 서대문구 홍제동,266-3,266,3,제일주택,35.37,17.36,202007,17,9500,-1,1980,세무서길 97
서울특별시 서대문구 홍제동,341-4,341,4,코아드림빌라,77.82,50.77,202007,9,29500,2,2000,홍제내2가길 22-11
서울특별시 서대문구 홍제동,267-12,267,12,탑스빌(267-12),47.83,31.96,202007,17,30200,4,2015,세무서10길 37
서울특별시 서대문구 홍제동,341-14,341,14,한성빌라,30.63,15.47,202007,1,12000,4,1991,홍제내2가길 16
서울특별시 서대문구 홍제동,311-1,311,1,현대그랜드빌라,62.14,39.77,202007,2,22300,-1,1991,통일로39길 53
서울특별시 서대문구 홍제동,312-35,312,35,홍제,21.55,20.6,202007,6,15800,2,1965,통일로39길 38-17
서울특별시 서대문구 홍제동,312-35,312,35,홍제,21.55,20.6,202007,8,17500,1,1965,통일로39길 38-17
서울특별시 서대문구 홍제동,5-3,5,3,홍제웰빙하우스,62.85,44.31,202007,22,25000,3,2004,세검정로4가길 13-2
서울특별시 서대문구 홍제동,312-73,312,73,효림주택,41.61,18.15,202007,3,17500,3,1992,통일로39길 91
서울특별시 서초구 반포동,577-101,577,101,(577-101),62.8,68.08,202007,9,50000,1,1987,동광로46길 14-7
서울특별시 서초구 반포동,720-25,720,25,VERAHaus,28.62,19.3,202007,11,33800,2,2016,사평대로55길 97-9
서울특별시 서초구 반포동,720-25,720,25,VERAHaus,27.92,18.2,202007,30,35000,4,2016,사평대로55길 97-9
서울특별시 서초구 반포동,726-3,726,3,YM,21.01,13.53,202007,8,21000,3,2015,사평대로53길 65-10
서울특별시 서초구 반포동,83-12,83,12,녹원빌라,129.02,60.26,202007,7,106500,4,1995,동광로49길 17
서울특별시 서초구 반포동,727-6,727,6,더원빌(727-6),15.49,10.68,202007,4,20000,2,2015,주흥9길 7-3
서울특별시 서초구 반포동,727-6,727,6,더원빌(727-6),15.49,10.68,202007,8,19500,2,2015,주흥9길 7-3
서울특별시 서초구 반포동,727-6,727,6,더원빌(727-6),14.45,10.68,202007,9,19500,2,2015,주흥9길 7-3
서울특별시 서초구 반포동,727-6,727,6,더원빌(727-6),14.45,10.68,202007,9,19000,2,2015,주흥9길 7-3
서울특별시 서초구 반포동,718-12,718,12,리더스빌,17.125,10,202007,9,19500,4,2016,주흥길 64
서울특별시 서초구 반포동,728-8,728,8,리베하임(728-8),24.61,14.94,202007,15,25000,2,2012,주흥길 31-21
서울특별시 서초구 반포동,717-16,717,16,리베하임1차,24.5,16.2,202007,7,24000,4,2011,주흥길 65-4
서울특별시 서초구 반포동,715-25,715,25,삼익로얄빌리지,98.64,50.93,202007,9,65000,3,1992,주흥9길 14-17
서울특별시 서초구 반포동,100-6,100,6,삼익반포빌라,152.73,130.45,202007,9,154000,3,1990,동광로33길 10-5
서울특별시 서초구 반포동,740-4,740,4,서초빌,25.41,14.88,202007,28,24000,2,2011,사평대로53길 15
서울특별시 서초구 반포동,729-5,729,5,세종빌리지,60.59,34.91,202007,9,40000,3,2010,주흥7길 10-37
서울특별시 서초구 반포동,701-28,701,28,세종빌리지3,45.15,26.12,202007,8,36500,4,2008,주흥15길 16-12
서울특별시 서초구 반포동,701-28,701,28,세종빌리지3,44,25.45,202007,9,37500,3,2008,주흥15길 16-12
서울특별시 서초구 반포동,72-5,72,5,스위스빌라,203.37,102.28,202007,10,144000,3,1994,동광로39길 71
서울특별시 서초구 반포동,551-19,551,19,신구아트빌라,150.93,79.31,202007,18,138000,3,1993,동광로43길 51-4
서울특별시 서초구 반포동,732-12,732,12,아미르,21.02,14.08,202007,2,21000,2,2013,강남대로83길 56-21
서울특별시 서초구 반포동,80-3,80,3,연빌라,94.67,53.98,202007,23,79000,4,2002,동광로43길 34
서울특별시 서초구 반포동,729-3,729,3,유니빌,29.07,18.21,202007,7,24000,3,1995,주흥7길 10-45
서울특별시 서초구 반포동,729-3,729,3,유니빌,42.12,26.39,202007,8,36500,4,1995,주흥7길 10-45
서울특별시 서초구 반포동,732-16,732,16,태평아트빌3차,75.54,36.37,202007,18,40000,5,2010,강남대로83길 56-9
서울특별시 서초구 반포동,88-3,88,3,태항빌라3,156.46,95.5,202007,17,115000,4,1995,사평대로26길 104
서울특별시 서초구 반포동,733-2,733,2,평화빌라,30.75,25.54,202007,20,25000,-1,1991,주흥6길 26-5
서울특별시 서초구 반포동,107-42,107,42,한양시티빌,77.12,43.01,202007,20,64300,3,2002,사평대로18길 16
서울특별시 서초구 반포동,715-39,715,39,현대누리지빌라,54.69,27.07,202007,2,30800,3,1998,주흥9길 24
서울특별시 서초구 방배동,476-20,476,20,(476-20),30.27,25.65,202007,4,111300,1,1990,효령로8길 18
서울특별시 서초구 방배동,805-12,805,12,(805-12),26.8,17.64,202007,28,37500,5,2017,서초대로33길 93
서울특별시 서초구 방배동,825-5,825,5,(825-5),28.97,23.07,202007,8,36000,2,2018,동광로4길 7
서울특별시 서초구 방배동,825-5,825,5,(825-5),28.5,22.7,202007,8,34000,3,2018,동광로4길 7
서울특별시 서초구 방배동,825-5,825,5,(825-5),28.97,23.07,202007,8,36000,3,2018,동광로4길 7
서울특별시 서초구 방배동,825-5,825,5,(825-5),18.12,14.43,202007,9,32000,4,2018,동광로4길 7
서울특별시 서초구 방배동,825-5,825,5,(825-5),17.76,14.15,202007,9,32000,4,2018,동광로4길 7
서울특별시 서초구 방배동,825-5,825,5,(825-5),28.5,22.7,202007,9,34000,2,2018,동광로4길 7
서울특별시 서초구 방배동,878-25,878,25,(878-25),55.02,33.92,202007,4,68000,3,2016,방배로26길 42
서울특별시 서초구 방배동,890-35,890,35,(890-35),36.97,22.47,202007,7,31000,3,2014,서초대로30길 35-22
서울특별시 서초구 방배동,890-35,890,35,(890-35),50.73,37.94,202007,16,51000,5,2014,서초대로30길 35-22
서울특별시 서초구 방배동,890-35,890,35,(890-35),31.5,21.02,202007,29,31500,4,2014,서초대로30길 35-22
서울특별시 서초구 방배동,911-29,911,29,(911-29),80.76,58.81,202007,4,86000,1,1986,효령로29길 16
서울특별시 서초구 방배동,920-16,920,16,(920-16),85.78,52.95,202007,9,63000,2,1992,효령로23길 54-8
서울특별시 서초구 방배동,932-34,932,34,(932-34),40,24.67,202007,17,41500,2,2012,방배로19길 40
서울특별시 서초구 방배동,934-5,934,5,(934-5),43.08,28.32,202007,30,39500,5,2012,방배로23길 31-5
서울특별시 서초구 방배동,949-10,949,10,(949-10),81.03,80.93,202007,31,230000,2,1980,도구로 82
서울특별시 서초구 방배동,956-6,956,6,(956-6),71.28,42.13,202007,16,114000,5,2004,청두곶길 76
서울특별시 서초구 방배동,976-33,976,33,(976-33),54.02,36.48,202007,29,135500,2,1986,방배중앙로3길 20-16
서울특별시 서초구 방배동,901-8,901,8,bera ruce,37.88,26.45,202007,25,41700,3,2016,방배로20길 13-5
서울특별시 서초구 방배동,913-5,913,5,the TRINITY,20.85,10.74,202007,10,25000,2,2018,효령로27길 28
서울특별시 서초구 방배동,913-5,913,5,the TRINITY,29.51,17.02,202007,18,37700,3,2018,효령로27길 28
서울특별시 서초구 방배동,939-21,939,21,다솜,37.68,28.77,202007,8,46720,5,2016,방배로23길 44
서울특별시 서초구 방배동,765-3,765,3,다솜 A,41.91,19.46,202007,21,50500,4,2016,방배중앙로27길 37
서울특별시 서초구 방배동,830-5,830,5,더그린방배,50.07,31.4,202007,11,46000,2,2014,방배천로34길 9-5
서울특별시 서초구 방배동,977-14,977,14,더존퍼스트빌,27.91,16.05,202007,7,39500,5,2017,방배중앙로 21
서울특별시 서초구 방배동,977-14,977,14,더존퍼스트빌,27.45,16.05,202007,29,46000,6,2017,방배중앙로 21
서울특별시 서초구 방배동,457-29,457,29,덕산블루빌,49.35,28.05,202007,2,45500,3,2007,청두곶9길 14
서울특별시 서초구 방배동,828-5,828,5,데코아트빌 8차,45.06,34.94,202007,7,78000,4,2020,방배천로30길 10
서울특별시 서초구 방배동,932-25,932,25,동문안,20.64,12.31,202007,7,15700,5,2013,서초대로16길 51
서울특별시 서초구 방배동,845-4,845,4,동양빌라,229.38,140.48,202007,3,156000,1,1996,방배로32길 108
서울특별시 서초구 방배동,824-1,824,1,드림원빌,29.98,18.76,202007,21,35000,2,2016,동광로 22
서울특별시 서초구 방배동,862-8,862,8,리움캐슬,29.15,17.85,202007,9,29990,4,2016,도구로 120-3
서울특별시 서초구 방배동,539-54,539,54,명빌라,33.51,26.52,202007,26,116000,1,1989,효령로20다길 6-15
서울특별시 서초구 방배동,467-5,467,5,모닝빌,37.74,33.94,202007,9,38000,1,2002,방배천로6길 32-8
서울특별시 서초구 방배동,467-5,467,5,모닝빌,53.41,48.04,202007,9,44000,2,2002,방배천로6길 32-8
서울특별시 서초구 방배동,467-5,467,5,모닝빌,53.41,48.04,202007,9,46000,3,2002,방배천로6길 32-8
서울특별시 서초구 방배동,467-5,467,5,모닝빌,17.22,15.48,202007,9,22000,4,2002,방배천로6길 32-8
서울특별시 서초구 방배동,890-19,890,19,방배 월든빌,48.51,28.09,202007,23,62000,3,2016,서초대로30길 41
서울특별시 서초구 방배동,901-6,901,6,방배동 서리풀 빌리지,30.09,8.78,202007,7,42000,4,2019,방배로22길 10
서울특별시 서초구 방배동,901-6,901,6,방배동 서리풀 빌리지,30.09,8.78,202007,29,42000,4,2019,방배로22길 10
서울특별시 서초구 방배동,323-2,323,2,방배동 스프링밸리,59.74,40.45,202007,1,73000,2,2016,서초대로16길 49-44
서울특별시 서초구 방배동,539-29,539,29,방배동테마하우스,19.5,10.91,202007,11,83000,2,1996,효령로20나길 13
서울특별시 서초구 방배동,932-5,932,5,방배베네시티,48.13,29.93,202007,20,53500,4,2012,서초대로16길 49-33
서울특별시 서초구 방배동,593-92,593,92,방배빌리지Ⅰ,43.2,32.99,202007,10,43000,1,2018,남부순환로297라길 8
서울특별시 서초구 방배동,890-14,890,14,방배아스톤하우스,40.64,19.7,202007,16,27900,4,2014,서초대로30길 35-5
서울특별시 서초구 방배동,890-14,890,14,방배아스톤하우스,59.72,36.49,202007,23,46500,2,2014,서초대로30길 35-5
서울특별시 서초구 방배동,1021-22,1021,22,방배아트빌,22.39,16.48,202007,10,21300,4,2016,방배로8길 10-23
서울특별시 서초구 방배동,436-11,436,11,방배애스톤빌5차,65.94,36.75,202007,8,47000,5,2008,방배천로18길 36-14
서울특별시 서초구 방배동,826-2,826,2,방배어반스테이,28.86,16.01,202007,8,54000,4,2020,동광로8길 19-1
서울특별시 서초구 방배동,826-2,826,2,방배어반스테이,28.86,16.01,202007,23,55000,3,2020,동광로8길 19-1
서울특별시 서초구 방배동,826-2,826,2,방배어반스테이,28.86,16.01,202007,24,55000,2,2020,동광로8길 19-1
서울특별시 서초구 방배동,977-15,977,15,"방배위너스하임(A,B동)",21.57,20.06,202007,1,48000,6,2017,방배중앙로 23
서울특별시 서초구 방배동,977-15,977,15,"방배위너스하임(A,B동)",27.35,13.49,202007,20,46500,5,2017,방배중앙로 23
서울특별시 서초구 방배동,980-31,980,31,방배푸른채아파트,53.43,31.82,202007,28,65000,2,2017,도구로 4
서울특별시 서초구 방배동,932-16,932,16,방배프레스티지,50.86,29.75,202007,14,52450,3,2013,서초대로16길 43
서울특별시 서초구 방배동,893-14,893,14,방배하이빌7차,58.74,30.25,202007,4,61800,2,2017,서초대로32길 9-5
서울특별시 서초구 방배동,809-34,809,34,부림빌라,68.28,45.13,202007,10,54000,3,1993,방배로32길 17-23
서울특별시 서초구 방배동,941-19,941,19,삼풍맨션,63.96,62.1,202007,9,74500,1,1989,서초대로16길 22
서울특별시 서초구 방배동,539-68,539,68,상현빌라,36.96,35.34,202007,22,118400,-1,1989,효령로20다길 6-23
서울특별시 서초구 방배동,12-61,12,61,서래아트리움 에이동,50.45,28.08,202007,4,48000,3,2017,방배로40길 15-17
서울특별시 서초구 방배동,978-3,978,3,서리안2,56.08,35.8,202007,9,58000,2,2013,효령로21길 22
서울특별시 서초구 방배동,978-3,978,3,서리안2,56.08,35.8,202007,9,58000,2,2013,효령로21길 22
서울특별시 서초구 방배동,882-21,882,21,서리풀캐슬,29.9,20.66,202007,6,32400,4,2015,서초대로 141-13
서울특별시 서초구 방배동,862-22,862,22,서원주택(862-22),73.74,33.52,202007,18,55000,3,1991,서초대로7길 15
서울특별시 서초구 방배동,890-1,890,1,서초캐슬,71.68,40.82,202007,18,82000,4,2012,서초대로30길 29
서울특별시 서초구 방배동,593-84,593,84,쉐르빌,52.77,39.7,202007,7,55000,2,2015,남부순환로297길 17
서울특별시 서초구 방배동,593-84,593,84,쉐르빌,52.77,39.7,202007,27,55000,1,2015,남부순환로297길 17
서울특별시 서초구 방배동,890-4,890,4,아델바우,63.69,39.83,202007,9,82500,2,2015,서초대로30길 27-14
서울특별시 서초구 방배동,593-81,593,81,알파레타3차,66.1,49.74,202007,25,84000,2,2019,남부순환로297가길 5
서울특별시 서초구 방배동,843-7,843,7,엘리시아 서리풀 4차,77.92,45.82,202007,2,120000,5,2019,방배로32길 86
서울특별시 서초구 방배동,843-7,843,7,엘리시아 서리풀 4차,79.24,55.68,202007,18,159000,6,2019,방배로32길 86
서울특별시 서초구 방배동,476-25,476,25,영진빌라,55.97,29.16,202007,10,128500,1,1996,남부순환로287길 32-11
서울특별시 서초구 방배동,815-3,815,3,오복한우리,52.39,30.97,202007,23,53000,4,2015,방배로33길 15
서울특별시 서초구 방배동,858-17,858,17,우림아트,39.15,37.4,202007,6,32000,2,1988,방배중앙로15길 7-5
서울특별시 서초구 방배동,541-179,541,179,장수빌라(541-179),67.54,62.1,202007,25,173000,2,1983,효령로14나길 5
서울특별시 서초구 방배동,900-44,900,44,제네시스빌,83.69,41.95,202007,1,74000,3,2015,서초대로30길 32
서울특별시 서초구 방배동,829-14,829,14,제네시스빌,50.81,28.76,202007,4,46400,2,2014,방배천로30길 15
서울특별시 서초구 방배동,914-3,914,3,준하우스,54.31,26.07,202007,20,32793,3,2004,효령로25길 16
서울특별시 서초구 방배동,914-3,914,3,준하우스,54.31,26.07,202007,20,32793,3,2004,효령로25길 16
서울특별시 서초구 방배동,914-3,914,3,준하우스,27.04,12.98,202007,20,16327,4,2004,효령로25길 16
서울특별시 서초구 방배동,914-3,914,3,준하우스,33.75,16.2,202007,20,20378,5,2004,효령로25길 16
서울특별시 서초구 방배동,914-3,914,3,준하우스,42.64,20.47,202007,20,25746,4,2004,효령로25길 16
서울특별시 서초구 방배동,914-3,914,3,준하우스,18.56,8.91,202007,20,11207,5,2004,효령로25길 16
서울특별시 서초구 방배동,530-103,530,103,초원빌라(530-103),41.58,27.83,202007,22,130000,-1,1986,효령로12길 26-5
서울특별시 서초구 방배동,539-62,539,62,초원빌라(539-62),37.17,30.33,202007,13,120000,-1,1989,효령로20길 39
서울특별시 서초구 방배동,980-11,980,11,테마하우스 2차,53.8,25.36,202007,16,128000,2,1997,효령로19길 11
서울특별시 서초구 방배동,934-19,934,19,트윈캐슬,29.73,20.99,202007,11,33000,3,2012,서초대로22길 46
서울특별시 서초구 방배동,895-21,895,21,퍼스트캐슬B동,23.73,17.52,202007,29,33000,4,2015,서초대로30길 18-6
서울특별시 서초구 방배동,808-9,808,9,해나루,59.98,37.19,202007,2,79200,2,2014,동광로22길 35
서울특별시 서초구 방배동,808-9,808,9,해나루,59.9,37.2,202007,18,89000,4,2014,동광로22길 35
서울특별시 서초구 방배동,975-5,975,5,현대빌라트,65.45,25.97,202007,31,135000,-1,1997,효령로19길 57
서울특별시 서초구 방배동,541-12,541,12,현대타운,82.74,64.92,202007,29,156000,1,1987,효령로14마길 8
서울특별시 서초구 방배동,593-47,593,47,힐스빌리지,110.62,65.72,202007,9,85000,1,1991,남부순환로297다길 13
서울특별시 서초구 서초동,1432-8,1432,8,(1432-8),36.9,19.72,202007,4,30300,4,2016,남부순환로337가길 3-4
서울특별시 서초구 서초동,1478-11,1478,11,(1478-11),50.41,30.66,202007,25,49000,2,2018,반포대로5길 68
서울특별시 서초구 서초동,1558-3,1558,3,(1558-3),30,21.28,202007,9,39000,6,2019,반포대로26길 38
서울특별시 서초구 서초동,1658-19,1658,19,(1658-19),29.2,14.55,202007,10,33000,3,2018,서초중앙로20길 33-19
서울특별시 서초구 서초동,1508-44,1508,44,the M22,26.61,16.53,202007,28,36500,4,2016,명달로22길 53
서울특별시 서초구 서초동,1478-12,1478,12,개나리빌라(6차),68.09,56.3,202007,14,68120,3,1987,반포대로5길 70
서울특별시 서초구 서초동,1562-2,1562,2,갤러리하우스(1562-2),24.375,11.87,202007,13,22800,3,2013,사임당로1길 58
서울특별시 서초구 서초동,1363-11,1363,11,경호빌라,47.04,30.57,202007,28,62000,2,1995,강남대로37길 24-9
서울특별시 서초구 서초동,1512-6,1512,6,금성빌라,64.82,47.5,202007,9,59000,1,1986,명달로20길 59
서울특별시 서초구 서초동,1472-2,1472,2,더#오데움105동,135.74,87.61,202007,11,132000,1,2006,효령로46길 45
서울특별시 서초구 서초동,1559-20,1559,20,동원스위트,30.07,18,202007,25,37800,3,2016,반포대로22길 68
서울특별시 서초구 서초동,1559-10,1559,10,동원스위트,30.02,18.5,202007,27,37800,5,2016,반포대로22길 70
서울특별시 서초구 서초동,1472-8,1472,8,동화빌라트(1472),68.33,33.6,202007,13,54500,4,2001,반포대로3길 54-4
서울특별시 서초구 서초동,1428-2,1428,2,디자인시티,29.84,16.5,202007,12,26500,5,2015,서초중앙로2길 54
서울특별시 서초구 서초동,1565-1,1565,1,메종서리풀,42.2,25.2,202007,4,52000,5,2016,서초대로48길 81
서울특별시 서초구 서초동,1565-1,1565,1,메종서리풀,42.2,25.2,202007,11,52000,5,2016,서초대로48길 81
서울특별시 서초구 서초동,1622-2,1622,2,미도맨션(1622-2),110.55,83.33,202007,11,110700,2,1982,사임당로10길 25
서울특별시 서초구 서초동,1622-2,1622,2,미도맨션(1622-2),110.55,83.33,202007,20,111000,3,1982,사임당로10길 25
서울특별시 서초구 서초동,1490-5,1490,5,서리풀 월드메르디앙 레브,59.4,33.45,202007,16,80000,2,2017,명달로11길 17-2
서울특별시 서초구 서초동,1479-14,1479,14,서리풀청년아트타운1차,24.25,15.63,202007,17,32850,3,2020,반포대로9길 59-16
서울특별시 서초구 서초동,1479-14,1479,14,서리풀청년아트타운1차,29.99,19.32,202007,17,39750,2,2020,반포대로9길 59-16
서울특별시 서초구 서초동,1479-14,1479,14,서리풀청년아트타운1차,24.25,15.63,202007,17,32850,2,2020,반포대로9길 59-16
서울특별시 서초구 서초동,1479-14,1479,14,서리풀청년아트타운1차,29.99,19.32,202007,17,39750,3,2020,반포대로9길 59-16
서울특별시 서초구 서초동,1479-14,1479,14,서리풀청년아트타운1차,27.98,18.03,202007,17,37200,3,2020,반포대로9길 59-16
서울특별시 서초구 서초동,1479-14,1479,14,서리풀청년아트타운1차,27.71,17.86,202007,17,36850,3,2020,반포대로9길 59-16
서울특별시 서초구 서초동,1479-14,1479,14,서리풀청년아트타운1차,29.99,19.32,202007,17,39900,4,2020,반포대로9길 59-16
서울특별시 서초구 서초동,1479-14,1479,14,서리풀청년아트타운1차,27.98,18.03,202007,17,37200,2,2020,반포대로9길 59-16
서울특별시 서초구 서초동,1479-14,1479,14,서리풀청년아트타운1차,32.5,20.94,202007,17,40000,4,2020,반포대로9길 59-16
서울특별시 서초구 서초동,1479-14,1479,14,서리풀청년아트타운1차,29.99,19.32,202007,17,39750,5,2020,반포대로9길 59-16
서울특별시 서초구 서초동,1479-14,1479,14,서리풀청년아트타운1차,32.5,20.94,202007,17,40000,5,2020,반포대로9길 59-16
서울특별시 서초구 서초동,1479-14,1479,14,서리풀청년아트타운1차,27.71,17.86,202007,17,36850,2,2020,반포대로9길 59-16
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,26.4,16.26,202007,14,34550,4,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,29.16,17.96,202007,14,37600,3,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,24.83,15.29,202007,14,32650,5,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,25.06,15.43,202007,14,32800,5,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,30.34,18.76,202007,14,39100,2,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,30.2,18.6,202007,14,39000,2,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,26.4,16.26,202007,14,34450,5,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,23.68,14.58,202007,14,31250,5,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,26.4,16.26,202007,14,34450,3,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,29.17,17.96,202007,14,37450,4,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,27.37,16.85,202007,14,35900,4,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,29.35,18.07,202007,14,38200,4,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,29.93,18.43,202007,14,38600,2,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,28.03,17.26,202007,14,36400,3,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,25.81,15.89,202007,14,34450,3,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,29.9,18.41,202007,14,38600,2,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1480-11,1480,11,서리풀청년아트타운2차,29.6,18.23,202007,14,38200,2,2020,남부순환로315길 88-7
서울특별시 서초구 서초동,1487-116,1487,116,서초 웰하우스,40.57,19.18,202007,18,60000,8,2017,명달로 44
서울특별시 서초구 서초동,1521-7,1521,7,서초그린빌라,84.7,48.14,202007,21,89000,2,1997,반포대로21길 70-6
서울특별시 서초구 서초동,1432-11,1432,11,서초아트빌,25.91,16.52,202007,24,23500,2,2015,남부순환로337가길 11-3
서울특별시 서초구 서초동,1480-5,1480,5,서초클래스,28.52,17.85,202007,3,48500,5,2018,반포대로9길 63
서울특별시 서초구 서초동,1615-2,1615,2,성우빌라,80.35,39.08,202007,31,45000,4,1992,사임당로20길 53
서울특별시 서초구 서초동,1622-4,1622,4,세운,73.92,76.5,202007,3,96000,2,1978,사임당로8길 33
서울특별시 서초구 서초동,1617-15,1617,15,아너스빌,29.98,18.4,202007,13,41000,4,2018,서리풀2길 19
서울특별시 서초구 서초동,1487-110,1487,110,에비앙하우스,27.44,15.48,202007,9,35000,6,2017,효령로40길 40
서울특별시 서초구 서초동,1481-17,1481,17,엘린하우스,27.93,17.43,202007,4,37500,4,2018,반포대로5길 58
서울특별시 서초구 서초동,1481-4,1481,4,연우주택(1481),58.05,45.12,202007,2,66500,2,1981,반포대로9길 59-5
서울특별시 서초구 서초동,1481-4,1481,4,연우주택(1481),65.09,50.74,202007,2,74800,3,1981,반포대로9길 59-5
서울특별시 서초구 서초동,1481-4,1481,4,연우주택(1481),65.09,50.78,202007,2,74900,3,1981,반포대로9길 59-5
서울특별시 서초구 서초동,1481-4,1481,4,연우주택(1481),58.01,45.12,202007,2,66600,3,1981,반포대로9길 59-5
서울특별시 서초구 서초동,1481-4,1481,4,연우주택(1481),60.29,46.88,202007,2,69200,1,1981,반포대로9길 59-5
서울특별시 서초구 서초동,1481-4,1481,4,연우주택(1481),65.09,54.61,202007,2,79300,2,1981,반포대로9길 59-5
서울특별시 서초구 서초동,1481-4,1481,4,연우주택(1481),65.09,46.88,202007,2,69200,1,1981,반포대로9길 59-5
서울특별시 서초구 서초동,1481-4,1481,4,연우주택(1481),58.05,45.12,202007,2,66600,1,1981,반포대로9길 59-5
서울특별시 서초구 서초동,1481-4,1481,4,연우주택(1481),65.09,46.88,202007,2,74800,2,1981,반포대로9길 59-5
서울특별시 서초구 서초동,1481-4,1481,4,연우주택(1481),60.29,50.74,202007,2,74900,3,1981,반포대로9길 59-5
서울특별시 서초구 서초동,1481-4,1481,4,연우주택(1481),65.09,50.74,202007,2,74800,1,1981,반포대로9길 59-5
서울특별시 서초구 서초동,1481-4,1481,4,연우주택(1481),60.29,46.88,202007,2,54400,2,1981,반포대로9길 59-5
서울특별시 서초구 서초동,1348-12,1348,12,예가빌,28.66,20.17,202007,4,42300,4,2020,효령로74길 34-5
서울특별시 서초구 서초동,1348-12,1348,12,예가빌,32.03,20.82,202007,8,44900,4,2020,효령로74길 34-5
서울특별시 서초구 서초동,1471-11,1471,11,예원(1471),70.9,47.21,202007,15,55000,4,1992,명달로4길 71
서울특별시 서초구 서초동,1546-7,1546,7,옥수대,78.11,42.01,202007,6,67800,1,2003,사임당로1길 19
서울특별시 서초구 서초동,1619-7,1619,7,위더스하임2차,59.15,35.09,202007,11,47200,4,2014,사임당로14길 38
서울특별시 서초구 서초동,1348-17,1348,17,일성서초빌라2,231.62,130.81,202007,27,170000,4,1992,효령로72길 28
서울특별시 서초구 서초동,1549-2,1549,2,진흥팰리체,28.25,19.35,202007,18,36700,4,2016,반포대로26길 10
서울특별시 서초구 서초동,1506-87,1506,87,코지밸리(A),84.98,49.15,202007,4,75000,5,2003,명달로 122-14
서울특별시 서초구 서초동,1506-80,1506,80,코지밸리(B),76.14,37.4,202007,1,70000,2,2003,명달로 122-12
서울특별시 서초구 서초동,1491-32,1491,32,토리안하우스,110.52,57.34,202007,29,90000,2,2002,명달로13길 15
서울특별시 서초구 서초동,1614-36,1614,36,하이츠빌라(B),88.71,81.42,202007,4,39800,-1,1988,서리풀6길 21-4
서울특별시 서초구 서초동,1614-36,1614,36,하이츠빌라(B),89.68,82.06,202007,24,72000,1,1988,서리풀6길 21-4
